Date,Conso_J1,Conso_J7,Conso_moy_7j,Temperature,Temperature_max,Jour_semaine_sin,Jour_semaine_cos,Est_weekend,Est_ferie,Consommation
2019-04-12,57170.69,60028.50,55982.65,7.78,12.08,-0.43,-0.90,0,0,57216.75
2019-04-13,57216.75,53908.19,55580.97,6.50,10.93,-0.97,-0.22,1,0,53152.60
2019-04-14,53152.60,50750.35,55473.03,5.67,10.57,-0.78,0.62,1,0,52241.04
2019-04-15,52241.04,56627.08,55685.99,8.90,15.76,0.00,1.00,0,0,57452.73
2019-04-16,57452.73,56538.12,55803.93,10.89,14.88,0.78,0.62,0,0,56242.29
2019-04-17,56242.29,56855.60,55761.67,11.81,18.14,0.97,-0.22,0,0,54358.12
2019-04-18,54358.12,57170.69,55404.89,15.03,21.68,0.43,-0.90,0,0,51483.90
2019-04-19,51483.90,57216.75,54592.49,16.27,22.89,-0.43,-0.90,0,0,48949.67
2019-04-20,48949.67,53152.60,53411.48,16.78,23.53,-0.97,-0.22,1,0,43281.73
2019-04-21,43281.73,52241.04,52001.35,16.00,22.59,-0.78,0.62,1,0,40540.58
2019-04-22,40540.58,57452.73,50329.86,16.55,23.24,0.00,1.00,0,1,41141.44
2019-04-23,41141.44,56242.29,47999.68,15.73,20.73,0.78,0.62,0,0,47849.69
2019-04-24,47849.69,54358.12,46800.73,14.00,16.85,0.97,-0.22,0,0,49254.65
2019-04-25,49254.65,51483.90,46071.66,12.37,15.45,0.43,-0.90,0,0,50926.35
2019-04-26,50926.35,48949.67,45992.01,11.31,15.46,-0.43,-0.90,0,0,51251.60
2019-04-27,51251.60,43281.73,46320.86,10.98,13.89,-0.97,-0.22,1,0,46814.23
2019-04-28,46814.23,40540.58,46825.51,9.31,12.37,-0.78,0.62,1,0,46394.60
2019-04-29,46394.60,41141.44,47661.79,10.13,15.21,0.00,1.00,0,0,52229.04
2019-04-30,52229.04,47849.69,49245.74,11.70,17.27,0.78,0.62,0,0,51253.52
2019-05-01,51253.52,49254.65,49732.00,12.48,17.99,0.97,-0.22,0,1,42965.77
2019-05-02,42965.77,50926.35,48833.59,11.86,14.88,0.43,-0.90,0,0,49840.85
2019-05-03,49840.85,51251.60,48678.52,11.33,15.46,-0.43,-0.90,0,0,51112.85
2019-05-04,51112.85,46814.23,48658.70,8.40,11.40,-0.97,-0.22,1,0,48698.79
2019-05-05,48698.79,46394.60,48927.92,7.64,11.64,-0.78,0.62,1,0,48957.12
2019-05-06,48957.12,52229.04,49293.99,8.49,13.47,0.00,1.00,0,0,55150.08
2019-05-07,55150.08,51253.52,49711.29,10.78,16.35,0.78,0.62,0,0,53679.79
2019-05-08,53679.79,42965.77,50057.90,12.48,16.21,0.97,-0.22,0,1,47370.12
2019-05-09,47370.12,49840.85,50687.09,12.47,16.15,0.43,-0.90,0,0,52171.62
2019-05-10,52171.62,51112.85,51020.06,12.73,17.28,-0.43,-0.90,0,0,51591.69
2019-05-11,51591.69,48698.79,51088.46,12.52,16.38,-0.97,-0.22,1,0,45825.40
2019-05-12,45825.40,48957.12,50677.98,10.97,15.26,-0.78,0.62,1,0,43723.81
2019-05-13,43723.81,55150.08,49930.36,11.88,17.32,0.00,1.00,0,0,49934.40
2019-05-14,49934.40,53679.79,49185.26,12.89,18.21,0.78,0.62,0,0,49668.21
2019-05-15,49668.21,47370.12,48612.18,12.66,17.71,0.97,-0.22,0,0,49312.71
2019-05-16,49312.71,52171.62,48889.69,12.52,18.02,0.43,-0.90,0,0,49207.04
2019-05-17,49207.04,51591.69,48466.18,13.41,17.21,-0.43,-0.90,0,0,49432.27
2019-05-18,49432.27,45825.40,48157.69,13.88,17.79,-0.97,-0.22,1,0,44623.17
2019-05-19,44623.17,43723.81,47985.94,13.58,17.53,-0.78,0.62,1,0,42723.44
2019-05-20,42723.44,49934.40,47843.03,13.78,17.82,0.00,1.00,0,0,49223.23
2019-05-21,49223.23,49668.21,47741.44,14.50,19.02,0.78,0.62,0,0,49111.77
2019-05-22,49111.77,49312.71,47661.95,14.99,20.41,0.97,-0.22,0,0,48312.04
2019-05-23,48312.04,49207.04,47518.99,16.33,21.94,0.43,-0.90,0,0,47666.92
2019-05-24,47666.92,49432.27,47298.98,16.48,20.96,-0.43,-0.90,0,0,46872.65
2019-05-25,46872.65,44623.17,46933.32,15.73,20.31,-0.97,-0.22,1,0,41604.83
2019-05-26,41604.83,42723.44,46502.12,15.72,19.97,-0.78,0.62,1,0,39343.60
2019-05-27,39343.60,49223.23,46019.29,16.21,19.64,0.00,1.00,0,0,46084.88
2019-05-28,46084.88,49111.77,45570.96,14.07,16.72,0.78,0.62,0,0,47528.42
2019-05-29,47528.42,48312.04,45344.76,13.99,18.89,0.97,-0.22,0,0,47937.67
2019-05-30,47937.67,47666.92,45291.28,16.81,21.07,0.43,-0.90,0,1,41510.06
2019-05-31,41510.06,46872.65,44411.73,17.76,23.11,-0.43,-0.90,0,0,43175.42
2019-06-01,43175.42,41604.83,43883.55,20.27,27.23,-0.97,-0.22,1,0,40746.56
2019-06-02,40746.56,39343.60,43760.94,22.73,29.67,-0.78,0.62,1,0,38540.02
2019-06-03,38540.02,46084.88,43646.15,18.94,22.93,0.00,1.00,0,0,45294.69
2019-06-04,45294.69,47528.42,43533.26,19.43,26.33,0.78,0.62,0,0,46523.48
2019-06-05,46523.48,47937.67,43389.70,16.15,20.01,0.97,-0.22,0,0,46824.00
2019-06-06,46824.00,41510.06,43230.60,14.60,19.07,0.43,-0.90,0,0,46677.00
2019-06-07,46677.00,43175.42,43968.74,15.71,19.70,-0.43,-0.90,0,0,46385.15
2019-06-08,46385.15,40746.56,44427.27,15.68,19.77,-0.97,-0.22,1,0,41315.15
2019-06-09,41315.15,38540.02,44508.50,16.19,20.80,-0.78,0.62,1,0,38678.98
2019-06-10,38678.98,45294.69,44528.35,15.22,18.02,0.00,1.00,0,1,40629.40
2019-06-11,40629.40,46523.48,43861.88,13.43,17.10,0.78,0.62,0,0,47087.38
2019-06-12,47087.38,46824.00,43942.43,13.85,17.61,0.97,-0.22,0,0,47901.85
2019-06-13,47901.85,46677.00,44096.41,15.18,20.32,0.43,-0.90,0,0,47452.42
2019-06-14,47452.42,46385.15,44207.19,16.97,22.18,-0.43,-0.90,0,0,46881.25
2019-06-15,46881.25,41315.15,44278.06,17.26,20.47,-0.97,-0.22,1,0,41408.65
2019-06-16,41408.65,38678.98,44291.42,17.39,21.92,-0.78,0.62,1,0,38932.90
2019-06-17,38932.90,40629.40,44327.69,19.34,25.52,0.00,1.00,0,0,45782.17
2019-06-18,45782.17,47087.38,45063.80,21.27,27.71,0.78,0.62,0,0,47095.35
2019-06-19,47095.35,47901.85,45064.94,20.70,24.79,0.97,-0.22,0,0,47055.69
2019-06-20,47055.69,47452.42,44944.06,18.01,21.23,0.43,-0.90,0,0,46737.79
2019-06-21,46737.79,46881.25,44841.97,17.48,21.27,-0.43,-0.90,0,0,46098.00
2019-06-22,46098.00,41408.65,44730.08,18.58,23.77,-0.97,-0.22,1,0,41060.90
2019-06-23,41060.90,38932.90,44680.40,21.93,28.73,-0.78,0.62,1,0,39076.96
2019-06-24,39076.96,45782.17,44700.98,24.10,29.64,0.00,1.00,0,0,47208.21
2019-06-25,47208.21,47095.35,44904.70,25.54,31.34,0.78,0.62,0,0,49374.50
2019-06-26,49374.50,47055.69,45230.29,26.28,32.76,0.97,-0.22,0,0,50320.73
2019-06-27,50320.73,46737.79,45696.73,26.57,32.70,0.43,-0.90,0,0,50982.17
2019-06-28,50982.17,46098.00,46303.07,25.26,31.31,-0.43,-0.90,0,0,50134.96
2019-06-29,50134.96,41060.90,46879.77,26.30,33.96,-0.97,-0.22,1,0,45184.88
2019-06-30,45184.88,39076.96,47468.91,24.20,29.09,-0.78,0.62,1,0,42028.33
2019-07-01,42028.33,47208.21,47890.54,21.27,25.74,0.00,1.00,0,0,47997.67
2019-07-02,47997.67,49374.50,48003.32,20.36,25.41,0.78,0.62,0,0,48585.71
2019-07-03,48585.71,50320.73,47890.63,21.47,26.57,0.97,-0.22,0,0,48785.29
2019-07-04,48785.29,50982.17,47671.29,22.24,28.24,0.43,-0.90,0,0,49167.60
2019-07-05,49167.60,50134.96,47412.06,23.70,30.26,-0.43,-0.90,0,0,49485.92
2019-07-06,49485.92,45184.88,47319.34,24.41,30.78,-0.97,-0.22,1,0,44176.81
2019-07-07,44176.81,42028.33,47175.33,22.09,27.27,-0.78,0.62,1,0,41045.92
2019-07-08,41045.92,47997.67,47034.99,20.78,25.44,0.00,1.00,0,0,47473.02
2019-07-09,47473.02,48585.71,46960.04,19.83,24.83,0.78,0.62,0,0,47392.12
2019-07-10,47392.12,48785.29,46789.53,21.38,27.05,0.97,-0.22,0,0,47867.73
2019-07-11,47867.73,49167.60,46658.45,22.60,27.52,0.43,-0.90,0,0,48279.40
2019-07-12,48279.40,49485.92,46531.56,21.79,26.24,-0.43,-0.90,0,0,47991.83
2019-07-13,47991.83,44176.81,46318.12,21.39,26.34,-0.97,-0.22,1,0,42687.96
2019-07-14,42687.96,41045.92,46105.43,19.59,23.57,-0.78,0.62,1,1,39519.69
2019-07-15,39519.69,47473.02,45887.39,19.33,24.34,0.00,1.00,0,0,45962.79
2019-07-16,45962.79,47392.12,45671.65,19.91,26.02,0.78,0.62,0,0,47671.19
2019-07-17,47671.19,47867.73,45711.51,21.78,28.53,0.97,-0.22,0,0,48111.65
2019-07-18,48111.65,48279.40,45746.36,21.27,27.17,0.43,-0.90,0,0,48082.58
2019-07-19,48082.58,47991.83,45718.24,22.10,27.59,-0.43,-0.90,0,0,47841.29
2019-07-20,47841.29,42687.96,45696.74,22.85,27.68,-0.97,-0.22,1,0,42823.08
2019-07-21,42823.08,39519.69,45716.04,22.38,27.68,-0.78,0.62,1,0,40428.08
2019-07-22,40428.08,45962.79,45845.81,24.43,31.47,0.00,1.00,0,0,48263.83
2019-07-23,48263.83,47671.19,46174.53,27.68,35.53,0.78,0.62,0,0,50561.90
2019-07-24,50561.90,48111.65,46587.49,29.38,36.12,0.97,-0.22,0,0,51247.83
2019-07-25,51247.83,48082.58,47035.51,30.76,38.34,0.43,-0.90,0,0,51166.00
2019-07-26,51166.00,47841.29,47476.00,25.27,29.75,-0.43,-0.90,0,0,48523.42
2019-07-27,48523.42,42823.08,47573.45,19.70,22.97,-0.97,-0.22,1,0,41070.50
2019-07-28,41070.50,40428.08,47323.08,19.30,23.09,-0.78,0.62,1,0,37427.52
2019-07-29,37427.52,48263.83,46894.43,20.22,26.41,0.00,1.00,0,0,43619.10
2019-07-30,43619.10,50561.90,46230.90,20.53,24.21,0.78,0.62,0,0,44691.62
2019-07-31,44691.62,51247.83,45392.29,19.53,23.25,0.97,-0.22,0,0,44490.40
2019-08-01,44490.40,51166.00,44426.94,20.26,25.47,0.43,-0.90,0,0,44697.69
2019-08-02,44697.69,48523.42,43502.89,21.41,26.78,-0.43,-0.90,0,0,44197.46
2019-08-03,44197.46,41070.50,42884.90,20.90,26.27,-0.97,-0.22,1,0,40177.73
2019-08-04,40177.73,37427.52,42757.36,22.54,29.05,-0.78,0.62,1,0,38201.52
2019-08-05,38201.52,43619.10,42867.93,22.50,27.22,0.00,1.00,0,0,42761.52
2019-08-06,42761.52,44691.62,42745.42,21.03,24.46,0.78,0.62,0,0,43339.65
2019-08-07,43339.65,44490.40,42552.28,20.80,25.33,0.97,-0.22,0,0,42808.25
2019-08-08,42808.25,44697.69,42311.97,22.49,28.54,0.43,-0.90,0,0,43422.56
2019-08-09,43422.56,44197.46,42129.81,23.64,27.48,-0.43,-0.90,0,0,43692.98
2019-08-10,43692.98,40177.73,42057.74,21.66,24.84,-0.97,-0.22,1,0,39245.62
2019-08-11,39245.62,38201.52,41924.59,18.90,22.26,-0.78,0.62,1,0,36757.27
2019-08-12,36757.27,42761.52,41718.26,17.82,21.86,0.00,1.00,0,0,40299.69
2019-08-13,40299.69,43339.65,41366.57,16.66,21.01,0.78,0.62,0,0,40737.04
2019-08-14,40737.04,42808.25,40994.77,18.28,23.88,0.97,-0.22,0,0,41008.48
2019-08-15,41008.48,43422.56,40737.66,19.46,23.24,0.43,-0.90,0,1,37609.06
2019-08-16,37609.06,43692.98,39907.16,19.04,25.12,-0.43,-0.90,0,0,39850.12
2019-08-17,39850.12,39245.62,39358.18,19.95,22.74,-0.97,-0.22,1,0,38449.44
2019-08-18,38449.44,36757.27,39244.44,20.40,24.16,-0.78,0.62,1,0,37057.12
2019-08-19,37057.12,40299.69,39287.28,18.32,22.10,0.00,1.00,0,0,41705.81
2019-08-20,41705.81,40737.04,39488.15,17.53,21.68,0.78,0.62,0,0,42751.12
2019-08-21,42751.12,41008.48,39775.88,17.65,23.67,0.97,-0.22,0,0,43140.58
2019-08-22,43140.58,37609.06,40080.47,19.10,25.55,0.43,-0.90,0,0,43517.79
2019-08-23,43517.79,39850.12,40924.57,20.59,27.90,-0.43,-0.90,0,0,43763.48
2019-08-24,43763.48,38449.44,41483.62,22.39,29.94,-0.97,-0.22,1,0,40352.06
2019-08-25,40352.06,37057.12,41755.43,23.51,30.36,-0.78,0.62,1,0,38570.88
2019-08-26,38570.88,41705.81,41971.68,24.08,31.38,0.00,1.00,0,0,45624.00
2019-08-27,45624.00,42751.12,42531.42,24.28,31.30,0.78,0.62,0,0,47153.67
2019-08-28,47153.67,43140.58,43160.35,23.37,28.59,0.97,-0.22,0,0,47414.04
2019-08-29,47414.04,43517.79,43770.85,21.27,25.10,0.43,-0.90,0,0,47377.56
2019-08-30,47377.56,43763.48,44322.24,20.62,27.36,-0.43,-0.90,0,0,47098.56
2019-08-31,47098.56,40352.06,44798.68,22.44,30.12,-0.97,-0.22,1,0,42103.81
2019-09-01,42103.81,38570.88,45048.93,19.53,22.90,-0.78,0.62,1,0,39245.25
2019-09-02,39245.25,45624.00,45145.27,17.78,22.84,0.00,1.00,0,0,45118.94
2019-09-03,45118.94,47153.67,45073.12,18.19,23.71,0.78,0.62,0,0,46532.81
2019-09-04,46532.81,47414.04,44984.43,18.23,24.81,0.97,-0.22,0,0,46835.12
2019-09-05,46835.12,47377.56,44901.72,16.37,19.89,0.43,-0.90,0,0,46408.75
2019-09-06,46408.75,47098.56,44763.32,15.60,22.01,-0.43,-0.90,0,0,45929.92
2019-09-07,45929.92,42103.81,44596.37,16.26,20.09,-0.97,-0.22,1,0,40733.69
2019-09-08,40733.69,39245.25,44400.64,14.73,19.05,-0.78,0.62,1,0,38817.54
2019-09-09,38817.54,45118.94,44339.54,14.13,19.31,0.00,1.00,0,0,45825.73
2019-09-10,45825.73,46532.81,44440.51,15.88,21.03,0.78,0.62,0,0,46845.75
2019-09-11,46845.75,46835.12,44485.21,17.30,23.31,0.97,-0.22,0,0,46993.29
2019-09-12,46993.29,46408.75,44507.81,19.47,24.37,0.43,-0.90,0,0,47074.62
2019-09-13,47074.62,45929.92,44602.93,19.51,24.77,-0.43,-0.90,0,0,46456.12
2019-09-14,46456.12,40733.69,44678.11,20.40,26.66,-0.97,-0.22,1,0,41222.46
2019-09-15,41222.46,38817.54,44747.93,20.42,27.80,-0.78,0.62,1,0,39042.42
2019-09-16,39042.42,45825.73,44780.06,19.96,26.78,0.00,1.00,0,0,45936.54
2019-09-17,45936.54,46845.75,44795.89,19.54,23.95,0.78,0.62,0,0,46850.73
2019-09-18,46850.73,46993.29,44796.60,16.82,21.41,0.97,-0.22,0,0,46620.81
2019-09-19,46620.81,47074.62,44743.39,16.31,21.30,0.43,-0.90,0,0,46493.58
2019-09-20,46493.58,46456.12,44660.38,17.61,24.61,-0.43,-0.90,0,0,46185.38
2019-09-21,46185.38,41222.46,44621.70,20.06,26.77,-0.97,-0.22,1,0,41068.88
2019-09-22,41068.88,39042.42,44599.76,19.14,24.04,-0.78,0.62,1,0,38525.56
2019-09-23,38525.56,45936.54,44525.93,17.10,21.38,0.00,1.00,0,0,44896.98
2019-09-24,44896.98,46850.73,44377.42,16.90,20.50,0.78,0.62,0,0,46167.73
2019-09-25,46167.73,46620.81,44279.85,16.40,19.27,0.97,-0.22,0,0,46891.15
2019-09-26,46891.15,46493.58,44318.46,18.11,21.52,0.43,-0.90,0,0,47239.38
2019-09-27,47239.38,46185.38,44425.01,17.38,20.59,-0.43,-0.90,0,0,46458.31
2019-09-28,46458.31,41068.88,44464.00,16.82,20.43,-0.97,-0.22,1,0,41438.65
2019-09-29,41438.65,38525.56,44516.82,17.48,21.86,-0.78,0.62,1,0,39592.02
2019-09-30,39592.02,44896.98,44669.17,17.07,20.46,0.00,1.00,0,0,46229.31
2019-10-01,46229.31,46167.73,44859.51,17.58,21.33,0.78,0.62,0,0,47485.31
2019-10-02,47485.31,46891.15,45047.73,14.51,16.96,0.97,-0.22,0,0,47883.44
2019-10-03,47883.44,47239.38,45189.49,10.99,15.14,0.43,-0.90,0,0,49402.88
2019-10-04,49402.88,46458.31,45498.56,14.16,17.70,-0.43,-0.90,0,0,49027.52
2019-10-05,49027.52,41438.65,45865.59,14.85,17.58,-0.97,-0.22,1,0,43600.44
2019-10-06,43600.44,39592.02,46174.42,14.73,17.67,-0.78,0.62,1,0,41335.15
2019-10-07,41335.15,46229.31,46423.43,13.94,17.15,0.00,1.00,0,0,48396.62
2019-10-08,48396.62,47485.31,46733.05,14.88,18.31,0.78,0.62,0,0,49387.92
2019-10-09,49387.92,47883.44,47004.85,13.76,16.62,0.97,-0.22,0,0,49864.12
2019-10-10,49864.12,49402.88,47287.81,13.96,17.99,0.43,-0.90,0,0,49934.60
2019-10-11,49934.60,49027.52,47363.77,15.06,20.72,-0.43,-0.90,0,0,49007.54
2019-10-12,49007.54,43600.44,47360.91,16.82,21.28,-0.97,-0.22,1,0,43138.33
2019-10-13,43138.33,41335.15,47294.90,18.97,24.31,-0.78,0.62,1,0,40471.06
2019-10-14,40471.06,48396.62,47171.46,18.43,23.73,0.00,1.00,0,0,46881.90
2019-10-15,46881.90,49387.92,46955.07,14.51,17.40,0.78,0.62,0,0,48482.33
2019-10-16,48482.33,49864.12,46825.70,14.01,17.37,0.97,-0.22,0,0,49882.17
2019-10-17,49882.17,49934.60,46828.28,14.87,17.90,0.43,-0.90,0,0,50008.31
2019-10-18,50008.31,49007.54,46838.81,14.72,16.97,-0.43,-0.90,0,0,49516.33
2019-10-19,49516.33,43138.33,46911.49,13.83,16.18,-0.97,-0.22,1,0,44707.44
2019-10-20,44707.44,40471.06,47135.65,13.41,15.48,-0.78,0.62,1,0,43168.71
2019-10-21,43168.71,46881.90,47521.03,12.74,15.50,0.00,1.00,0,0,50711.46
2019-10-22,50711.46,48482.33,48068.11,11.62,14.86,0.78,0.62,0,0,53200.48
2019-10-23,53200.48,49882.17,48742.13,13.73,17.18,0.97,-0.22,0,0,52503.90
2019-10-24,52503.90,50008.31,49116.66,14.20,17.30,0.43,-0.90,0,0,51652.31
2019-10-25,51652.31,49516.33,49351.52,13.44,17.13,-0.43,-0.90,0,0,50957.85
2019-10-26,50957.85,44707.44,49557.45,15.16,20.37,-0.97,-0.22,1,0,45315.25
2019-10-27,45315.25,43168.71,49644.28,12.91,17.49,-0.78,0.62,1,0,43902.58
2019-10-28,43902.58,50711.46,49749.12,11.51,14.35,0.00,1.00,0,0,52447.48
2019-10-29,52447.48,53200.48,49997.12,11.46,14.01,0.78,0.62,0,0,54269.02
2019-10-30,54269.02,52503.90,50149.77,10.45,12.55,0.97,-0.22,0,0,54700.94
2019-10-31,54700.94,51652.31,50463.63,11.05,13.35,0.43,-0.90,0,0,54120.40
2019-11-01,54120.40,50957.85,50816.22,12.76,16.11,-0.43,-0.90,0,1,47417.44
2019-11-02,47417.44,45315.25,50310.44,13.93,16.18,-0.97,-0.22,1,0,46340.54
2019-11-03,46340.54,43902.58,50456.91,12.03,13.72,-0.78,0.62,1,0,46418.06
2019-11-04,46418.06,52447.48,50816.27,11.82,14.51,0.00,1.00,0,0,54180.81
2019-11-05,54180.81,54269.02,51063.89,9.87,12.34,0.78,0.62,0,0,56959.40
2019-11-06,56959.40,54700.94,51448.23,9.50,12.56,0.97,-0.22,0,0,57945.46
2019-11-07,57945.46,54120.40,51911.73,8.93,11.08,0.43,-0.90,0,0,59836.35
2019-11-08,59836.35,47417.44,52728.29,6.74,10.44,-0.43,-0.90,0,0,61771.12
2019-11-09,61771.12,46340.54,54778.82,6.76,10.30,-0.97,-0.22,1,0,57556.77
2019-11-10,57556.77,46418.06,56381.14,6.73,9.14,-0.78,0.62,1,0,55681.77
2019-11-11,55681.77,54180.81,57704.53,6.22,9.29,0.00,1.00,0,1,57542.60
2019-11-12,57542.60,56959.40,58184.78,6.62,9.35,0.78,0.62,0,0,64653.08
2019-11-13,64653.08,57945.46,59283.88,6.74,9.63,0.97,-0.22,0,0,66392.90
2019-11-14,66392.90,59836.35,60490.66,5.80,7.91,0.43,-0.90,0,0,68430.65
2019-11-15,68430.65,61771.12,61718.41,4.13,6.47,-0.43,-0.90,0,0,69615.21
2019-11-16,69615.21,57556.77,62839.00,5.12,7.70,-0.97,-0.22,1,0,63850.92
2019-11-17,63850.92,55681.77,63738.16,4.39,8.23,-0.78,0.62,1,0,61159.08
2019-11-18,61159.08,57542.60,64520.63,5.46,8.40,0.00,1.00,0,0,68871.21
2019-11-19,68871.21,64653.08,66139.01,5.54,8.82,0.78,0.62,0,0,70053.21
2019-11-20,70053.21,66392.90,66910.45,3.93,8.08,0.97,-0.22,0,0,71266.46
2019-11-21,71266.46,68430.65,67606.68,5.73,10.31,0.43,-0.90,0,0,69913.31
2019-11-22,69913.31,69615.21,67818.49,8.51,12.08,-0.43,-0.90,0,0,66054.38
2019-11-23,66054.38,63850.92,67309.79,9.68,11.46,-0.97,-0.22,1,0,58145.15
2019-11-24,58145.15,61159.08,66494.68,8.40,10.62,-0.78,0.62,1,0,55944.60
2019-11-25,55944.60,68871.21,65749.76,9.00,12.04,0.00,1.00,0,0,61693.96
2019-11-26,61693.96,70053.21,64724.44,10.86,13.64,0.78,0.62,0,0,61151.08
2019-11-27,61151.08,71266.46,63452.71,11.30,12.69,0.97,-0.22,0,0,60723.44
2019-11-28,60723.44,69913.31,61946.56,10.47,12.24,0.43,-0.90,0,0,60913.25
2019-11-29,60913.25,66054.38,60660.84,8.77,10.42,-0.43,-0.90,0,0,61032.98
2019-11-30,61032.98,58145.15,59943.49,6.54,9.31,-0.97,-0.22,1,0,59279.38
2019-12-01,59279.38,55944.60,60105.53,5.16,6.80,-0.78,0.62,1,0,58944.62
2019-12-02,58944.62,61693.96,60534.10,3.55,7.57,0.00,1.00,0,0,68387.56
2019-12-03,68387.56,61151.08,61490.33,2.73,6.52,0.78,0.62,0,0,72277.33
2019-12-04,72277.33,60723.44,63079.79,2.30,6.41,0.97,-0.22,0,0,73649.52
2019-12-05,73649.52,60913.25,64926.38,1.55,4.42,0.43,-0.90,0,0,73344.96
2019-12-06,73344.96,61032.98,66702.34,4.24,8.56,-0.43,-0.90,0,0,72251.69
2019-12-07,72251.69,59279.38,68305.01,8.16,10.72,-0.97,-0.22,1,0,61504.83
2019-12-08,61504.83,58944.62,68622.93,9.66,12.29,-0.78,0.62,1,0,57865.81
2019-12-09,57865.81,68387.56,68468.82,8.05,9.54,0.00,1.00,0,0,66388.75
2019-12-10,66388.75,72277.33,68183.27,4.28,7.96,0.78,0.62,0,0,69837.79
2019-12-11,69837.79,73649.52,67834.76,6.73,8.57,0.97,-0.22,0,0,70653.92
2019-12-12,70653.92,73344.96,67406.82,5.35,7.94,0.43,-0.90,0,0,70857.04
2019-12-13,70857.04,72251.69,67051.40,8.10,9.92,-0.43,-0.90,0,0,67718.04
2019-12-14,67718.04,61504.83,66403.74,9.13,11.26,-0.97,-0.22,1,0,60104.25
2019-12-15,60104.25,57865.81,66203.66,9.91,12.15,-0.78,0.62,1,0,56425.75
2019-12-16,56425.75,66388.75,65997.93,9.80,11.70,0.00,1.00,0,0,62644.52
2019-12-17,62644.52,69837.79,65463.04,11.58,14.98,0.78,0.62,0,0,61163.25
2019-12-18,61163.25,70653.92,64223.82,9.44,12.29,0.97,-0.22,0,0,61595.83
2019-12-19,61595.83,70857.04,62929.81,11.85,14.10,0.43,-0.90,0,0,60134.79
2019-12-20,60134.79,67718.04,61398.06,10.77,13.31,-0.43,-0.90,0,0,58856.46
2019-12-21,58856.46,60104.25,60132.12,9.03,11.46,-0.97,-0.22,1,0,56222.40
2019-12-22,56222.40,56425.75,59577.57,9.12,10.35,-0.78,0.62,1,0,54881.33
2019-12-23,54881.33,62644.52,59356.94,8.66,10.51,0.00,1.00,0,0,59111.73
2019-12-24,59111.73,61163.25,58852.26,10.20,12.57,0.78,0.62,0,0,55739.54
2019-12-25,55739.54,61595.83,58077.44,8.75,11.28,0.97,-0.22,0,1,50828.42
2019-12-26,50828.42,60134.79,56539.24,6.77,10.73,0.43,-0.90,0,0,57998.17
2019-12-27,57998.17,58856.46,56234.01,8.68,10.94,-0.43,-0.90,0,0,57654.54
2019-12-28,57654.54,56222.40,56062.30,6.68,8.82,-0.97,-0.22,1,0,56572.77
2019-12-29,56572.77,54881.33,56112.36,2.61,6.51,-0.78,0.62,1,0,59809.79
2019-12-30,59809.79,59111.73,56816.42,2.35,7.59,0.00,1.00,0,0,65938.83
2019-12-31,65938.83,55739.54,57791.72,1.93,6.65,0.78,0.62,0,0,66632.50
2020-01-01,66632.50,50828.42,59347.86,3.42,5.55,0.97,-0.22,0,1,60785.96
2020-01-02,60785.96,57998.17,60770.37,6.20,8.89,0.43,-0.90,0,0,64966.58
2020-01-03,64966.58,57654.54,61765.85,8.82,10.84,-0.43,-0.90,0,0,63830.42
2020-01-04,63830.42,56572.77,62648.12,6.41,9.03,-0.97,-0.22,1,0,60931.56
2020-01-05,60931.56,59809.79,63270.81,5.10,8.73,-0.78,0.62,1,0,60551.50
2020-01-06,60551.50,65938.83,63376.76,3.77,8.87,0.00,1.00,0,0,69904.62
2020-01-07,69904.62,66632.50,63943.31,7.40,9.90,0.78,0.62,0,0,68540.19
2020-01-08,68540.19,60785.96,64215.83,9.91,11.89,0.97,-0.22,0,0,65545.88
2020-01-09,65545.88,64966.58,64895.82,10.70,12.91,0.43,-0.90,0,0,63750.77
2020-01-10,63750.77,63830.42,64722.13,7.97,10.28,-0.43,-0.90,0,0,64752.52
2020-01-11,64752.52,60931.56,64853.86,4.94,8.59,-0.97,-0.22,1,0,62084.73
2020-01-12,62084.73,60551.50,65018.60,5.64,9.51,-0.78,0.62,1,0,61293.56
2020-01-13,61293.56,69904.62,65124.61,7.26,9.69,0.00,1.00,0,0,67812.60
2020-01-14,67812.60,68540.19,64825.75,9.72,11.57,0.78,0.62,0,0,67291.67
2020-01-15,67291.67,65545.88,64647.39,9.76,12.22,0.97,-0.22,0,0,65833.92
2020-01-16,65833.92,63750.77,64688.54,8.50,13.30,0.43,-0.90,0,0,64789.52
2020-01-17,64789.52,64752.52,64836.93,9.16,11.44,-0.43,-0.90,0,0,64754.56
2020-01-18,64754.56,62084.73,64837.22,5.11,8.59,-0.97,-0.22,1,0,62903.04
2020-01-19,62903.04,61293.56,64954.12,3.65,7.25,-0.78,0.62,1,0,63907.85
2020-01-20,63907.85,67812.60,65327.60,2.97,6.66,0.00,1.00,0,0,73132.60
2020-01-21,73132.60,67291.67,66087.60,1.82,6.29,0.78,0.62,0,0,74866.67
2020-01-22,74866.67,65833.92,67169.74,1.37,5.08,0.97,-0.22,0,0,75599.69
2020-01-23,75599.69,64789.52,68564.85,2.83,6.71,0.43,-0.90,0,0,75191.10
2020-01-24,75191.10,64754.56,70050.79,2.26,6.59,-0.43,-0.90,0,0,73312.17
2020-01-25,73312.17,62903.04,71273.30,3.07,6.82,-0.97,-0.22,1,0,66715.02
